Date,Week,Month,Year,Lines,Models,DefectsDescription,InspectedQty,DefectsQty,DefectsDescriptionqty,Defects %,DefectStatus,Check,FPY,DPPM
2024-07-19,29,July,2024,P04,CL6,Mid housing scratch,,,1,,Scanned,Packing,,
2024-07-19,29,July,2024,P04,CL6,Mid housing scratch,,,1,,Scanned,Packing,,
2024-07-19,29,July,2024,P04,CL6,Mid housing scratch,,,1,,Scanned,Packing,,
2024-07-19,29,July,2024,P04,CL6,Mid housing scratch,,,1,,Scanned,Packing,,
2024-07-19,29,July,2024,P04,CL6,Mid housing scratch,,,1,,Scanned,Packing,,
2024-07-19,29,July,2024,P04,CL6,Mid housing scratch,,,1,,Scanned,Packing,,
2024-07-19,29,July,2024,P04,CL6,TP scratch,,,1,,Scanned,Packing,,
2024-07-19,29,July,2024,P04,CL6,Battery cover gap too large,,,1,,Scanned,Packing,,
2024-07-18,29,July,2024,A03,CL6,Camera particle,,,10,,Un-scanned,Assembly,,
2024-07-18,29,July,2024,A03,CL6,Antenna deform,,,3,,Un-scanned,Assembly,,
2024-07-18,29,July,2024,A03,CL6,Battery/USB Connector not fixed properly,,,2,,Un-scanned,Assembly,,
2024-07-18,29,July,2024,A03,CL6,Coaxial wire miss allign,,,2,,Un-scanned,Assembly,,
2024-07-18,29,July,2024,A03,CL6,not detect thefinger print,,,1,,Un-scanned,Assembly,,
2024-07-18,29,July,2024,A03,CL6,Screw Loose,,,6,,Un-scanned,Assembly,,
2024-07-18,29,July,2024,A03,CL6,Screw missing,,,5,,Un-scanned,Assembly,,
2024-07-18,29,July,2024,A03,CL6,Mid housing scratch,,,3,,Un-scanned,Assembly,,
2024-07-18,29,July,2024,A03,CL6,Extra material,,,4,,Un-scanned,Assembly,,
2024-07-19,29,July,2024,A03,CL6,Screw Loose,,,6,,Un-scanned,Assembly,,
2024-07-19,29,July,2024,A03,CL6,Screw missing,,,8,,Un-scanned,Assembly,,
2024-07-19,29,July,2024,A03,CL6,Battery cover gap too large,,,5,,Un-scanned,Assembly,,
2024-07-19,29,July,2024,A03,CL6,Camera particle,,,7,,Un-scanned,Assembly,,
2024-07-19,29,July,2024,A03,CL6,Extra material,,,2,,Un-scanned,Assembly,,
2024-07-19,29,July,2024,A03,CL6,Antenna deform,,,2,,Un-scanned,Assembly,,
2024-07-19,29,July,2024,A03,CL6,Coaxial wire miss allign,,,2,,Un-scanned,Assembly,,
2024-07-19,29,July,2024,A03,CL6,Battery/USB Connector not fixed properly,,,3,,Un-scanned,Assembly,,
2024-07-18,29,July,2024,A03,CL6,,1484,31,,,Scanned,Assembly,,
2024-07-18,29,July,2024,A03,CL6,,1484,36,,,Un-scanned,Assembly,,
2024-07-18,29,July,2024,QCII-03,CL6,,2061,8,,,Scanned,QCII,,
2024-07-18,29,July,2024,QCII-03,CL6,,2061,0,,,Un-scanned,QCII,,
2024-07-18,29,July,2024,P04,CL6,,336,1,,,Scanned,Packing,,
2024-07-19,29,July,2024,A03,CL6,,1371,19,,,Scanned,Assembly,,
2024-07-19,29,July,2024,A03,CL6,,1371,35,,,Un-scanned,Assembly,,
2024-07-19,29,July,2024,QCII-03,CL6,,2376,27,,,Scanned,QCII,,
2024-07-19,29,July,2024,QCII-03,CL6,,2376,0,,,Un-scanned,QCII,,
2024-07-19,29,July,2024,P04,CL6,,1748,12,,,Scanned,Packing,,
2024-07-20,29,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-20,29,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-20,29,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-20,29,July,2024,A03,CL6,receiver small /Noise,,,1,,Scanned,Assembly,,
2024-07-20,29,July,2024,A03,CL6,Dialing off/flash screen/stuck,,,1,,Scanned,Assembly,,
2024-07-20,29,July,2024,A03,CL6,front/back camera no function,,,1,,Scanned,Assembly,,
2024-07-20,29,July,2024,A03,CL6,not detect thefinger print,,,1,,Scanned,Assembly,,
2024-07-20,29,July,2024,A03,CL6,Theindicatorlight/flashisnotbright/weak,,,1,,Scanned,Assembly,,
2024-07-20,29,July,2024,A03,CL6,Power not on / Abnormal / poor display,,,1,,Scanned,Assembly,,
2024-07-20,29,July,2024,A03,CL6,Power not on / Abnormal / poor display,,,1,,Scanned,Assembly,,
2024-07-20,29,July,2024,A03,CL6,Senseoflight/distancefails,,,1,,Scanned,Assembly,,
2024-07-20,29,July,2024,A03,CL6,receiver small /Noise,,,1,,Scanned,Assembly,,
2024-07-20,29,July,2024,A03,CL6,Earphone silent,,,1,,Scanned,Assembly,,
2024-07-20,29,July,2024,A03,CL6,TP failure,,,1,,Scanned,Assembly,,
2024-07-20,29,July,2024,A03,CL6,Theindicatorlight/flashisnotbright/weak,,,1,,Scanned,Assembly,,
2024-07-20,29,July,2024,A03,CL6,Dialing off/flash screen/stuck,,,1,,Scanned,Assembly,,
2024-07-20,29,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-20,29,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-20,29,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-20,29,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-20,29,July,2024,A03,CL6,front/back camera no function,,,1,,Scanned,Assembly,,
2024-07-20,29,July,2024,A03,CL6,Speakersnoise/lowvolume,,,1,,Scanned,Assembly,,
2024-07-22,30,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-22,30,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-22,30,July,2024,A03,CL6,TP touch drift,,,1,,Scanned,Assembly,,
2024-07-22,30,July,2024,A03,CL6,Vibration fail/continuous,,,1,,Scanned,Assembly,,
2024-07-22,30,July,2024,A03,CL6,receiver small /Noise,,,1,,Scanned,Assembly,,
2024-07-22,30,July,2024,A03,CL6,Camera fuzziness,,,1,,Scanned,Assembly,,
2024-07-22,30,July,2024,A03,CL6,Mi housing off paint,,,1,,Scanned,Assembly,,
2024-07-22,30,July,2024,A03,CL6,front/back camera no function,,,1,,Scanned,Assembly,,
2024-07-22,30,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-22,30,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-22,30,July,2024,A03,CL6,receiver small /Noise,,,1,,Scanned,Assembly,,
2024-07-22,30,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-22,30,July,2024,A03,CL6,"Micwassilent,soundsmall,andnoisy",,,1,,Scanned,Assembly,,
2024-07-22,30,July,2024,A03,CL6,receiver small /Noise,,,1,,Scanned,Assembly,,
2024-07-22,30,July,2024,A03,CL6,Vibration fail/continuous,,,1,,Scanned,Assembly,,
2024-07-22,30,July,2024,A03,CL6,Speakersnoise/lowvolume,,,1,,Scanned,Assembly,,
2024-07-22,30,July,2024,A03,CL6,Key Feelbad,,,1,,Scanned,Assembly,,
2024-07-22,30,July,2024,A03,CL6,Theindicatorlight/flashisnotbright/weak,,,1,,Scanned,Assembly,,
2024-07-22,30,July,2024,A03,CL6,Theindicatorlight/flashisnotbright/weak,,,1,,Scanned,Assembly,,
2024-07-22,30,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-22,30,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-22,30,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-22,30,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-22,30,July,2024,A03,CL6,"Micwassilent,soundsmall,andnoisy",,,1,,Scanned,Assembly,,
2024-07-23,30,July,2024,A03,CL6,front/back camera no function,,,1,,Scanned,Assembly,,
2024-07-23,30,July,2024,A03,CL6,front/back camera no function,,,1,,Scanned,Assembly,,
2024-07-23,30,July,2024,A03,CL6,front/back camera no function,,,1,,Scanned,Assembly,,
2024-07-23,30,July,2024,A03,CL6,not detect thefinger print,,,1,,Scanned,Assembly,,
2024-07-23,30,July,2024,A03,CL6,Power not on / Abnormal / poor display,,,1,,Scanned,Assembly,,
2024-07-23,30,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-23,30,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-23,30,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-23,30,July,2024,A03,CL6,Senseoflight/distancefails,,,1,,Scanned,Assembly,,
2024-07-23,30,July,2024,A03,CL6,Senseoflight/distancefails,,,1,,Scanned,Assembly,,
2024-07-23,30,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-23,30,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-23,30,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-23,30,July,2024,A03,CL6,receiver small /Noise,,,1,,Scanned,Assembly,,
2024-07-23,30,July,2024,A03,CL6,Key Feelbad,,,1,,Scanned,Assembly,,
2024-07-23,30,July,2024,A03,CL6,Camera fuzziness,,,1,,Scanned,Assembly,,
2024-07-23,30,July,2024,A03,CL6,TP touch drift,,,1,,Scanned,Assembly,,
2024-07-23,30,July,2024,A03,CL6,Vibration fail/continuous,,,1,,Scanned,Assembly,,
2024-07-23,30,July,2024,A03,CL6,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,Assembly,,
2024-07-23,30,July,2024,A03,CL6,not detect thefinger print,,,1,,Scanned,Assembly,,
2024-07-23,30,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-23,30,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-23,30,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-23,30,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-24,30,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-24,30,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-24,30,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-24,30,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-24,30,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-24,30,July,2024,A03,CL6,Key Feelbad,,,1,,Scanned,Assembly,,
2024-07-24,30,July,2024,A03,CL6,not detect thefinger print,,,1,,Scanned,Assembly,,
2024-07-24,30,July,2024,A03,CL6,Key Feelbad,,,1,,Scanned,Assembly,,
2024-07-24,30,July,2024,A03,CL6,Key Feelbad,,,1,,Scanned,Assembly,,
2024-07-24,30,July,2024,A03,CL6,Camera fuzziness,,,1,,Scanned,Assembly,,
2024-07-24,30,July,2024,A03,CL6,Power not on / Abnormal / poor display,,,1,,Scanned,Assembly,,
2024-07-24,30,July,2024,A03,CL6,Senseoflight/distancefails,,,1,,Scanned,Assembly,,
2024-07-24,30,July,2024,A03,CL6,Vibration fail/continuous,,,1,,Scanned,Assembly,,
2024-07-24,30,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-24,30,July,2024,A03,CL6,Senseoflight/distancefails,,,1,,Scanned,Assembly,,
2024-07-24,30,July,2024,A03,CL6,Senseoflight/distancefails,,,1,,Scanned,Assembly,,
2024-07-24,30,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-24,30,July,2024,A03,CL6,not detect thefinger print,,,1,,Scanned,Assembly,,
2024-07-24,30,July,2024,A03,CL6,Senseoflight/distancefails,,,1,,Scanned,Assembly,,
2024-07-24,30,July,2024,A03,CL6,Camera fuzziness,,,1,,Scanned,Assembly,,
2024-07-24,30,July,2024,A03,CL6,Power not on / Abnormal / poor display,,,1,,Scanned,Assembly,,
2024-07-24,30,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-24,30,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-24,30,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-24,30,July,2024,A03,CL6,PS fail,,,1,,Scanned,Assembly,,
2024-07-24,30,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-20,29,July,2024,P04,CL6,Battery cover gap too large,,,1,,Scanned,Packing,,
2024-07-20,29,July,2024,P04,CL6,Battery cover gap too large,,,1,,Scanned,Packing,,
2024-07-20,29,July,2024,P04,CL6,Mid housing scratch,,,1,,Scanned,Packing,,
2024-07-20,29,July,2024,P04,CL6,Mid housing scratch,,,1,,Scanned,Packing,,
2024-07-20,29,July,2024,P04,CL6,Mid housing scratch,,,1,,Scanned,Packing,,
2024-07-20,29,July,2024,P04,CL6,Mid housing scratch,,,1,,Scanned,Packing,,
2024-07-20,29,July,2024,P04,CL6,Mid housing scratch,,,1,,Scanned,Packing,,
2024-07-24,30,July,2024,P04,CL6,Mid housing scratch,,,1,,Scanned,Packing,,
2024-07-24,30,July,2024,P04,CL6,Mid housing scratch,,,1,,Scanned,Packing,,
2024-07-24,30,July,2024,P04,CL6,Battery Cover Extra Material,,,1,,Scanned,Packing,,
2024-07-24,30,July,2024,P04,CL6,Mid housing scratch,,,1,,Scanned,Packing,,
2024-07-20,29,July,2024,A03,CL6,Camera particle,,,7,,Un-scanned,Assembly,,
2024-07-20,29,July,2024,A03,CL6,Side key miss,,,2,,Un-scanned,Assembly,,
2024-07-20,29,July,2024,A03,CL6,Battery/USB Connector not fixed properly,,,2,,Un-scanned,Assembly,,
2024-07-20,29,July,2024,A03,CL6,Antenna deform,,,4,,Un-scanned,Assembly,,
2024-07-20,29,July,2024,A03,CL6,Screw Loose,,,7,,Un-scanned,Assembly,,
2024-07-20,29,July,2024,A03,CL6,Screw missing,,,6,,Un-scanned,Assembly,,
2024-07-20,29,July,2024,A03,CL6,Battery cover gap too large,,,3,,Un-scanned,Assembly,,
2024-07-20,29,July,2024,A03,CL6,Extra material,,,2,,Un-scanned,Assembly,,
2024-07-22,30,July,2024,A03,CL6,Camera particle,,,6,,Un-scanned,Assembly,,
2024-07-22,30,July,2024,A03,CL6,Battery/USB Connector not fixed properly,,,1,,Un-scanned,Assembly,,
2024-07-22,30,July,2024,A03,CL6,Extra material,,,4,,Un-scanned,Assembly,,
2024-07-22,30,July,2024,A03,CL6,Antenna deform,,,2,,Un-scanned,Assembly,,
2024-07-22,30,July,2024,A03,CL6,Screw missing,,,5,,Un-scanned,Assembly,,
2024-07-22,30,July,2024,A03,CL6,Screw Loose,,,10,,Un-scanned,Assembly,,
2024-07-22,30,July,2024,A03,CL6,Battery cover gap too large,,,2,,Un-scanned,Assembly,,
2024-07-22,30,July,2024,A03,CL6,Mid housing scratch,,,1,,Un-scanned,Assembly,,
2024-07-22,30,July,2024,QCII-03,CL6,Uphousing scratch,,,3,,Un-scanned,QCII,,
2024-07-22,30,July,2024,QCII-03,CL6,Mid housing scratch,,,2,,Un-scanned,QCII,,
2024-07-24,30,July,2024,A03,CL6,Screw loose,,,7,,Un-scanned,Assembly,,
2024-07-24,30,July,2024,A03,CL6,Screw missing,,,7,,Un-scanned,Assembly,,
2024-07-24,30,July,2024,A03,CL6,Extra material,,,2,,Un-scanned,Assembly,,
2024-07-24,30,July,2024,A03,CL6,Battery cover gap too large,,,4,,Un-scanned,Assembly,,
2024-07-24,30,July,2024,A03,CL6,Mid housing scratch,,,3,,Un-scanned,Assembly,,
2024-07-24,30,July,2024,A03,CL6,Camera particle,,,6,,Un-scanned,Assembly,,
2024-07-24,30,July,2024,A03,CL6,Extra material,,,3,,Un-scanned,Assembly,,
2024-07-24,30,July,2024,A03,CL6,Connector damage,,,3,,Un-scanned,Assembly,,
2024-07-24,30,July,2024,A03,CL6,Antenna deform,,,2,,Un-scanned,Assembly,,
2024-07-24,30,July,2024,QCII-03,CL6,Uphousing scratch,,,2,,Un-scanned,QCII,,
2024-07-24,30,July,2024,QCII-03,CL6,Mid housing scratch,,,3,,Un-scanned,QCII,,
2024-07-24,30,July,2024,QCII-03,CL6,IMEI label Misprinting,,,4,,Un-scanned,QCII,,
2024-07-20,29,July,2024,A03,CL6,,1483,73,,,Scanned,Assembly,,
2024-07-20,29,July,2024,A03,CL6,,1483,64,,,Un-scanned,Assembly,,
2024-07-20,29,July,2024,QCII-03,CL6,,1810,10,,,Scanned,QCII,,
2024-07-20,29,July,2024,QCII-03,CL6,,1810,5,,,Un-scanned,QCII,,
2024-07-20,29,July,2024,P04,CL6,,1080,7,,,Scanned,Packing,,
2024-07-24,30,July,2024,A03,CL6,,1451,26,,,Scanned,Assembly,,
2024-07-24,30,July,2024,A03,CL6,,1451,37,,,Un-scanned,Assembly,,
2024-07-24,30,July,2024,QCII-03,CL6,,1653,9,,,Scanned,QCII,,
2024-07-24,30,July,2024,QCII-03,CL6,,1653,9,,,Un-scanned,QCII,,
2024-07-24,30,July,2024,P04,CL6,,1399,4,,,Scanned,Packing,,
2024-07-25,30,July,2024,A03,CL6,not detect thefinger print,,,1,,Scanned,Assembly,,
2024-07-25,30,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-25,30,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-25,30,July,2024,A03,CL6,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,Assembly,,
2024-07-25,30,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-25,30,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-25,30,July,2024,A03,CL6,"front camer auneven screen,black screen,black shadow",,,1,,Scanned,Assembly,,
2024-07-25,30,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-25,30,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-25,30,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-25,30,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-25,30,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-25,30,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-25,30,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-25,30,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-25,30,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-25,30,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-25,30,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-25,30,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-25,30,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-25,30,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-26,30,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-27,30,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-27,30,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-29,31,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-29,31,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-29,31,July,2024,A03,CL6,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,Assembly,,
2024-07-29,31,July,2024,A03,CL6,not detect SIM card,,,1,,Scanned,Assembly,,
2024-07-29,31,July,2024,A03,CL6,not detect SIM card,,,1,,Scanned,Assembly,,
2024-07-29,31,July,2024,A03,CL6,FM nosignal,,,1,,Scanned,Assembly,,
2024-07-29,31,July,2024,A03,CL6,Camera fuzziness,,,1,,Scanned,Assembly,,
2024-07-29,31,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-29,31,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-29,31,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-29,31,July,2024,A03,CL6,Senseoflight/distancefails,,,1,,Scanned,Assembly,,
2024-07-29,31,July,2024,A03,CL6,Theindicatorlight/flashisnotbright/weak,,,1,,Scanned,Assembly,,
2024-07-29,31,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-30,31,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-30,31,July,2024,A03,CL6,not detect thefinger print,,,1,,Scanned,Assembly,,
2024-07-30,31,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-30,31,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-30,31,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-30,31,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-30,31,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-30,31,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-30,31,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-30,31,July,2024,A03,CL6,"Micwassilent,soundsmall,andnoisy",,,1,,Scanned,Assembly,,
2024-07-30,31,July,2024,A03,CL6,Camera fuzziness,,,1,,Scanned,Assembly,,
2024-07-30,31,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-30,31,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-30,31,July,2024,A03,CL6,"Micwassilent,soundsmall,andnoisy",,,1,,Scanned,Assembly,,
2024-07-30,31,July,2024,A03,CL6,Power not on / Abnormal / poor display,,,1,,Scanned,Assembly,,
2024-07-30,31,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-30,31,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-31,31,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-31,31,July,2024,A09,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-31,31,July,2024,A09,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-31,31,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-31,31,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-31,31,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-31,31,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-31,31,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-31,31,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-31,31,July,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
2024-07-31,31,July,2024,A03,CL6,The back camera has a bad white spot,,,1,,Scanned,Assembly,,
2024-07-27,30,July,2024,P03,CL6,Mid housing scratch,,,1,,Scanned,Packing,,
2024-07-27,30,July,2024,P03,CL6,Mid housing scratch,,,1,,Scanned,Packing,,
2024-07-27,30,July,2024,P03,CL6,Mid housing scratch,,,1,,Scanned,Packing,,
2024-07-27,30,July,2024,P03,CL6,Mi housing slot gap,,,1,,Scanned,Packing,,
2024-07-27,30,July,2024,P03,CL6,Mid housing scratch,,,1,,Scanned,Packing,,
2024-07-27,30,July,2024,P03,CL6,Mid housing scratch,,,1,,Scanned,Packing,,
2024-07-27,30,July,2024,P03,CL6,Battery cover scratch,,,1,,Scanned,Packing,,
2024-07-27,30,July,2024,P03,CL6,Mid housing scratch,,,1,,Scanned,Packing,,
2024-07-27,30,July,2024,P03,CL6,Mid housing scratch,,,1,,Scanned,Packing,,
2024-07-27,30,July,2024,P04,CL6,Mi housing slot gap,,,1,,Scanned,Packing,,
2024-07-27,30,July,2024,P04,CL6,Mid housing scratch,,,1,,Scanned,Packing,,
2024-07-27,30,July,2024,P04,CL6,Mid housing scratch,,,1,,Scanned,Packing,,
2024-07-27,30,July,2024,P04,CL6,Mid housing scratch,,,1,,Scanned,Packing,,
2024-07-27,30,July,2024,P04,CL6,Power not on / Abnormal / poor display,,,1,,Scanned,Packing,,
2024-07-30,31,July,2024,P04,CL6,Mid housing scratch,,,1,,Scanned,Packing,,
2024-07-30,31,July,2024,P04,CL6,Camera particle,,,1,,Scanned,Packing,,
2024-07-30,31,July,2024,P04,CL6,Battery cover gap too large,,,1,,Scanned,Packing,,
2024-07-30,31,July,2024,P04,CL6,Mid housing scratch,,,1,,Scanned,Packing,,
2024-07-30,31,July,2024,P04,CL6,Mid housing scratch,,,1,,Scanned,Packing,,
2024-07-30,31,July,2024,P04,CL6,Mid housing scratch,,,1,,Scanned,Packing,,
2024-07-30,31,July,2024,P04,CL6,Battery cover off paint,,,1,,Scanned,Packing,,
2024-07-30,31,July,2024,P04,CL6,Mi housing off paint,,,1,,Scanned,Packing,,
2024-07-30,31,July,2024,P04,CL6,Mi housing off paint,,,1,,Scanned,Packing,,
2024-07-30,31,July,2024,P04,CL6,Mid housing scratch,,,1,,Scanned,Packing,,
2024-07-30,31,July,2024,P04,CL6,Mi housing slot gap,,,1,,Scanned,Packing,,
2024-07-30,31,July,2024,P04,CL6,Mi housing off paint,,,1,,Scanned,Packing,,
2024-07-31,31,July,2024,P04,CL6,Mi housing slot gap,,,1,,Scanned,Packing,,
2024-07-31,31,July,2024,P04,CL6,Material code change,,,1,,Scanned,Packing,,
2024-07-31,31,July,2024,P04,CL6,Mid housing scratch,,,1,,Scanned,Packing,,
2024-07-31,31,July,2024,P04,CL6,Battery cover gap too large,,,1,,Scanned,Packing,,
2024-07-31,31,July,2024,P04,CL6,Mid housing scratch,,,1,,Scanned,Packing,,
2024-07-31,31,July,2024,P04,CL6,Mid housing scratch,,,1,,Scanned,Packing,,
2024-07-31,31,July,2024,P04,CL6,Side key damage,,,1,,Scanned,Packing,,
2024-07-31,31,July,2024,P04,CL6,Mid housing scratch,,,1,,Scanned,Packing,,
2024-07-31,31,July,2024,P04,CL6,Mid housing scratch,,,1,,Scanned,Packing,,
2024-07-31,31,July,2024,P04,CL6,Mid housing scratch,,,1,,Scanned,Packing,,
2024-07-31,31,July,2024,P04,CL6,Material code change,,,1,,Scanned,Packing,,
2024-07-31,31,July,2024,P04,CL6,Material code change,,,1,,Scanned,Packing,,
2024-07-31,31,July,2024,P04,CL6,Mid housing scratch,,,1,,Scanned,Packing,,
2024-07-31,31,July,2024,P04,CL6,Material code change,,,1,,Scanned,Packing,,
2024-07-31,31,July,2024,P04,CL6,Mid housing scratch,,,1,,Scanned,Packing,,
2024-07-24,30,July,2024,A03,CL6,Screw loose,,,1,,Un-scanned,Assembly,,
2024-07-24,30,July,2024,A03,CL6,Screw missing,,,1,,Un-scanned,Assembly,,
2024-07-24,30,July,2024,A03,CL6,Extra material,,,1,,Un-scanned,Assembly,,
2024-07-24,30,July,2024,A03,CL6,Battery cover gap too large,,,1,,Un-scanned,Assembly,,
