Date,Week,Month,Year,Lines,Models,DefectsDescription,InspectedQty,DefectsQty,DefectsDescriptionqty,Defects %,DefectStatus,Check,FPY,DPPM
45526,34,August,2024,A02,BG7,PS fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A06,X6836,Power key abnormal,,,1,,Scanned,Assembly,,
45526,34,August,2024,A01,X6836,TP scratch,,,1,,Scanned,Assembly,,
45526,34,August,2024,A02,BG7,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A08,A663LC,phone screen Display abnormal,,,1,,Scanned,Assembly,,
45526,34,August,2024,A06,X6836,not detect thefinger print,,,1,,Scanned,Assembly,,
45526,34,August,2024,A14,X6525B,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,Assembly,,
45526,34,August,2024,A14,KJ5,not detect thefinger print,,,1,,Scanned,Assembly,,
45526,34,August,2024,A07,KJ5,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A07,KJ5,TP scratch,,,1,,Scanned,Assembly,,
45526,34,August,2024,A05,KJ5,TP scratch,,,1,,Scanned,Assembly,,
45526,34,August,2024,A04,X6525,"Micwassilent,soundsmall,andnoisy",,,1,,Scanned,Assembly,,
45526,34,August,2024,A09,X6525,Speakersnoise/lowvolume,,,1,,Scanned,Assembly,,
45526,34,August,2024,A14,X6525B,Earphone silent,,,1,,Scanned,Assembly,,
45526,34,August,2024,A03,CL6,Earphone silent,,,1,,Scanned,Assembly,,
45526,34,August,2024,A07,KJ5,card Slot defect/with foreign body,,,1,,Scanned,Assembly,,
45526,34,August,2024,A04,X6525,Senseoflight/distancefails,,,1,,Scanned,Assembly,,
45526,34,August,2024,A04,X6525,phone screen Display abnormal,,,1,,Scanned,Assembly,,
45526,34,August,2024,A05,A663LC,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A06,A663LC,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A03,CL6,Power not on/auto restart,,,1,,Scanned,Assembly,,
45526,34,August,2024,A08,BG7,PS fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A03,CL6,not detect thefinger print,,,1,,Scanned,Assembly,,
45526,34,August,2024,A14,X6525B,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,Assembly,,
45526,34,August,2024,A03,CL6,Theindicatorlight/flashisnotbright/weak,,,1,,Scanned,Assembly,,
45526,34,August,2024,A11,KJ7,"Micwassilent,soundsmall,andnoisy",,,1,,Scanned,Assembly,,
45526,34,August,2024,A11,KJ7,NFC card identification test,,,1,,Scanned,Assembly,,
45526,34,August,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A11,KJ7,Power key abnormal,,,1,,Scanned,Assembly,,
45526,34,August,2024,A18,KJ7,"front camer auneven screen,black screen,black shadow",,,1,,Scanned,Assembly,,
45526,34,August,2024,A01,X6836,Material code change,,,1,,Scanned,Assembly,,
45526,34,August,2024,A11,KJ7,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A06,A663LC,receiver small /Noise,,,1,,Scanned,Assembly,,
45526,34,August,2024,A06,A663LC,receiver small /Noise,,,1,,Scanned,Assembly,,
45526,34,August,2024,A18,KJ7,Mid housing scratch,,,1,,Scanned,Assembly,,
45526,34,August,2024,A18,KJ7,TP scratch,,,1,,Scanned,Assembly,,
45526,34,August,2024,A03,CL6,Theindicatorlight/flashisnotbright/weak,,,1,,Scanned,Assembly,,
45526,34,August,2024,A18,KJ7,Camera blur/fuzziness,,,1,,Scanned,Assembly,,
45526,34,August,2024,A18,KJ7,Camera blur/fuzziness,,,1,,Scanned,Assembly,,
45526,34,August,2024,A03,CL6,Senseoflight/distancefails,,,1,,Scanned,Assembly,,
45526,34,August,2024,A11,A663LC,Don't searchGPS,,,1,,Scanned,Assembly,,
45526,34,August,2024,A02,BG7,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A02,BG7,phone screen Display abnormal,,,1,,Scanned,Assembly,,
45526,34,August,2024,A04,X6525,Battery cover scratch,,,1,,Scanned,Assembly,,
45526,34,August,2024,A10,BG7,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A06,A663LC,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A10,X6528,Speakersnoise/lowvolume,,,1,,Scanned,Assembly,,
45526,34,August,2024,A03,CL6,Theindicatorlight/flashisnotbright/weak,,,1,,Scanned,Assembly,,
45526,34,August,2024,A02,BG7,Battery cover scratch,,,1,,Scanned,Assembly,,
45526,34,August,2024,A02,BG7,Mi housing off paint,,,1,,Scanned,Assembly,,
45526,34,August,2024,A03,CL6,Senseoflight/distancefails,,,1,,Scanned,Assembly,,
45526,34,August,2024,A10,X6528,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A10,X6528,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A10,X6528,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A10,KJ5,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A11,KJ5,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A07,KJ5,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A07,KJ5,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A10,KJ5,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A18,KJ7,TP scratch,,,1,,Scanned,Assembly,,
45526,34,August,2024,A01,A663LC,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A06,X6836,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A03,CL6,Theindicatorlight/flashisnotbright/weak,,,1,,Scanned,Assembly,,
45526,34,August,2024,A10,X6528,Mid housing scratch,,,1,,Scanned,Assembly,,
45526,34,August,2024,A10,X6528,The receiver net deformed and dropped the paint,,,1,,Scanned,Assembly,,
45526,34,August,2024,A05,X6528,TP scratch,,,1,,Scanned,Assembly,,
45526,34,August,2024,A07,KJ5,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A14,X6525B,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,Assembly,,
45526,34,August,2024,A14,X6525B,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,Assembly,,
45526,34,August,2024,A14,X6525B,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,Assembly,,
45526,34,August,2024,A10,X6528,Mid housing scratch,,,1,,Scanned,Assembly,,
45526,34,August,2024,A04,X6525,Speakersnoise/lowvolume,,,1,,Scanned,Assembly,,
45526,34,August,2024,A04,X6525,"Micwassilent,soundsmall,andnoisy",,,1,,Scanned,Assembly,,
45526,34,August,2024,A04,X6525,"Micwassilent,soundsmall,andnoisy",,,1,,Scanned,Assembly,,
45526,34,August,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A18,KJ7,Speakersnoise/lowvolume,,,1,,Scanned,Assembly,,
45526,34,August,2024,A04,X6525,phone screen Display abnormal,,,1,,Scanned,Assembly,,
45526,34,August,2024,A04,X6525,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A08,BG7,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,Assembly,,
45526,34,August,2024,A07,KJ5,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A10,KJ5,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A02,BG7,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,Assembly,,
45526,34,August,2024,A02,BG7,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,Assembly,,
45526,34,August,2024,A02,BG7,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,Assembly,,
45526,34,August,2024,A05,X6528,Camera not working,,,1,,Scanned,Assembly,,
45526,34,August,2024,A04,X6525,receiver small /Noise,,,1,,Scanned,Assembly,,
45526,34,August,2024,A02,BG7,TP scratch,,,1,,Scanned,Assembly,,
45526,34,August,2024,A10,X6528,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,Assembly,,
45526,34,August,2024,A04,X6525,Senseoflight/distancefails,,,1,,Scanned,Assembly,,
45526,34,August,2024,A04,X6525,Speakersnoise/lowvolume,,,1,,Scanned,Assembly,,
45526,34,August,2024,A18,KJ7,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A04,X6525,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A14,KJ5,Camera blur/fuzziness,,,1,,Scanned,Assembly,,
45526,34,August,2024,A07,KJ5,Camera blur/fuzziness,,,1,,Scanned,Assembly,,
45526,34,August,2024,A07,KJ5,Camera blur/fuzziness,,,1,,Scanned,Assembly,,
45526,34,August,2024,A07,KJ5,not detect T card,,,1,,Scanned,Assembly,,
45526,34,August,2024,A07,KJ5,Camera blur/fuzziness,,,1,,Scanned,Assembly,,
45526,34,August,2024,A07,KJ5,Camera blur/fuzziness,,,1,,Scanned,Assembly,,
45526,34,August,2024,A11,KJ7,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A14,X6525B,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,Assembly,,
45526,34,August,2024,A04,X6525,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A06,X6836,decorate shell scratch,,,1,,Scanned,Assembly,,
45526,34,August,2024,A11,KJ7,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A08,X6836,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A10,X6528,Power key abnormal,,,1,,Scanned,Assembly,,
45526,34,August,2024,A07,KJ5,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A07,KJ5,Charging failure,,,1,,Scanned,Assembly,,
45526,34,August,2024,A11,KJ5,Charging failure,,,1,,Scanned,Assembly,,
45526,34,August,2024,A06,A663LC,Charging failure,,,1,,Scanned,Assembly,,
45526,34,August,2024,A02,A663LC,Camera not working,,,1,,Scanned,Assembly,,
45526,34,August,2024,A06,A663LC,Charging failure,,,1,,Scanned,Assembly,,
45526,34,August,2024,A10,A663LC,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A10,X6528,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,Assembly,,
45526,34,August,2024,A06,A663LC,sound ofbothsidesofearphonenot same,,,1,,Scanned,Assembly,,
45526,34,August,2024,A18,BG7,Speakersnoise/lowvolume,,,1,,Scanned,Assembly,,
45526,34,August,2024,A10,X6528,Mid housing scratch,,,1,,Scanned,Assembly,,
45526,34,August,2024,A08,BG7,Speakersnoise/lowvolume,,,1,,Scanned,Assembly,,
45526,34,August,2024,A18,BG7,"Micwassilent,soundsmall,andnoisy",,,1,,Scanned,Assembly,,
45526,34,August,2024,A10,X6528,Mid housing scratch,,,1,,Scanned,Assembly,,
45526,34,August,2024,A10,X6528,Mid housing scratch,,,1,,Scanned,Assembly,,
45526,34,August,2024,A02,BG7,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A02,BG7,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A08,X6836,The phone is not turned on,,,1,,Scanned,Assembly,,
45526,34,August,2024,A04,X6525,receiver small /Noise,,,1,,Scanned,Assembly,,
45526,34,August,2024,A04,X6525,receiver small /Noise,,,1,,Scanned,Assembly,,
45526,34,August,2024,A14,X6525B,Vibration fail/continuous,,,1,,Scanned,Assembly,,
45526,34,August,2024,A01,X6836,Charging failure,,,1,,Scanned,Assembly,,
45526,34,August,2024,A14,X6525B,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,Assembly,,
45526,34,August,2024,A02,BG7,Current_Station,,,1,,Scanned,Assembly,,
45526,34,August,2024,A02,BG7,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A04,X6525,Charging failure,,,1,,Scanned,Assembly,,
45526,34,August,2024,A11,KJ7,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A05,A663LC,cannotidentify OTG,,,1,,Scanned,Assembly,,
45526,34,August,2024,A11,KJ7,not detect thefinger print,,,1,,Scanned,Assembly,,
45526,34,August,2024,A18,KJ7,Camera not working,,,1,,Scanned,Assembly,,
45526,34,August,2024,A11,KJ7,not detect SIM card,,,1,,Scanned,Assembly,,
45526,34,August,2024,A07,KJ5,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A14,KJ5,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A11,KJ7,Camera blur/fuzziness,,,1,,Scanned,Assembly,,
45526,34,August,2024,A18,KJ7,TP failure,,,1,,Scanned,Assembly,,
45526,34,August,2024,A08,BG7,Mid housing scratch,,,1,,Scanned,Assembly,,
45526,34,August,2024,A08,BG7,Mid housing scratch,,,1,,Scanned,Assembly,,
45526,34,August,2024,A11,KJ5,Theindicatorlight/flashisnotbright/weak,,,1,,Scanned,Assembly,,
45526,34,August,2024,A02,BG7,"Micwassilent,soundsmall,andnoisy",,,1,,Scanned,Assembly,,
45526,34,August,2024,A08,BG7,Speakersnoise/lowvolume,,,1,,Scanned,Assembly,,
45526,34,August,2024,A06,X6836,Camera blur/fuzziness,,,1,,Scanned,Assembly,,
45526,34,August,2024,A10,X6528,Power key abnormal,,,1,,Scanned,Assembly,,
45526,34,August,2024,A10,X6528,Mid housing scratch,,,1,,Scanned,Assembly,,
45526,34,August,2024,A02,BG7,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A08,BG7,Mid housing scratch,,,1,,Scanned,Assembly,,
45526,34,August,2024,A09,X6525,Speakersnoise/lowvolume,,,1,,Scanned,Assembly,,
45526,34,August,2024,A10,X6528,The receiver net deformed and dropped the paint,,,1,,Scanned,Assembly,,
45526,34,August,2024,A10,X6528,Camera not working,,,1,,Scanned,Assembly,,
45526,34,August,2024,A10,X6528,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A04,X6525,Speakersnoise/lowvolume,,,1,,Scanned,Assembly,,
45526,34,August,2024,A10,X6528,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A04,X6525,Speakersnoise/lowvolume,,,1,,Scanned,Assembly,,
45526,34,August,2024,A14,X6525B,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,Assembly,,
45526,34,August,2024,A14,X6525B,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,Assembly,,
45526,34,August,2024,A14,X6525B,Speakersnoise/lowvolume,,,1,,Scanned,Assembly,,
45526,34,August,2024,A10,X6528,phone screen Display abnormal,,,1,,Scanned,Assembly,,
45526,34,August,2024,A14,X6525B,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A14,X6525B,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,Assembly,,
45526,34,August,2024,A10,X6528,Camera not working,,,1,,Scanned,Assembly,,
45526,34,August,2024,A10,X6528,Camera blur/fuzziness,,,1,,Scanned,Assembly,,
45526,34,August,2024,A08,BG7,receiver small /Noise,,,1,,Scanned,Assembly,,
45526,34,August,2024,A04,X6525,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A04,X6525,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A06,A663LC,Charging failure,,,1,,Scanned,Assembly,,
45526,34,August,2024,A04,X6525,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A04,X6525,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A07,X6525,Mid housing scratch,,,1,,Scanned,Assembly,,
45526,34,August,2024,A02,BG7,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A02,BG7,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A02,BG7,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,Assembly,,
45526,34,August,2024,A18,BG7,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,Assembly,,
45526,34,August,2024,A14,X6525B,Don't searchGPS,,,1,,Scanned,Assembly,,
45526,34,August,2024,A06,X6836,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,Assembly,,
45526,34,August,2024,A10,X6528,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A06,X6836,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A11,KJ7,Power key abnormal,,,1,,Scanned,Assembly,,
45526,34,August,2024,A04,X6525,"Micwassilent,soundsmall,andnoisy",,,1,,Scanned,Assembly,,
45526,34,August,2024,A14,X6525B,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,Assembly,,
45526,34,August,2024,A04,X6525,receiver small /Noise,,,1,,Scanned,Assembly,,
45526,34,August,2024,A07,KJ5,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A04,X6525,receiver small /Noise,,,1,,Scanned,Assembly,,
45526,34,August,2024,A18,KJ7,Mid housing scratch,,,1,,Scanned,Assembly,,
45526,34,August,2024,A10,X6528,Speakersnoise/lowvolume,,,1,,Scanned,Assembly,,
45526,34,August,2024,A18,KJ7,TP scratch,,,1,,Scanned,Assembly,,
45526,34,August,2024,A10,X6528,Camera not working,,,1,,Scanned,Assembly,,
45526,34,August,2024,A10,X6528,Camera blur/fuzziness,,,1,,Scanned,Assembly,,
45526,34,August,2024,A04,X6525,Speakersnoise/lowvolume,,,1,,Scanned,Assembly,,
45526,34,August,2024,A10,X6528,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A08,BG7,Camera not working,,,1,,Scanned,Assembly,,
45526,34,August,2024,A08,BG7,Charging failure,,,1,,Scanned,Assembly,,
45526,34,August,2024,A04,X6525,Speakersnoise/lowvolume,,,1,,Scanned,Assembly,,
45526,34,August,2024,A04,X6525,Camera particle,,,1,,Scanned,Assembly,,
45526,34,August,2024,A04,X6525,Mid housing scratch,,,1,,Scanned,Assembly,,
45526,34,August,2024,A02,BG7,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A14,X6525B,Vibration fail/continuous,,,1,,Scanned,Assembly,,
45526,34,August,2024,A02,BG7,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,Assembly,,
45526,34,August,2024,A02,BG7,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,Assembly,,
45526,34,August,2024,A08,BG7,Earphone silent,,,1,,Scanned,Assembly,,
45526,34,August,2024,A02,BG7,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,Assembly,,
45526,34,August,2024,A04,X6525,Speakersnoise/lowvolume,,,1,,Scanned,Assembly,,
45526,34,August,2024,A08,X6836,Mid housing scratch,,,1,,Scanned,Assembly,,
45526,34,August,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A12,BG7,Material code change,,,1,,Scanned,Assembly,,
45526,34,August,2024,A04,X6525,Camera not working,,,1,,Scanned,Assembly,,
45526,34,August,2024,A14,X6525B,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,Assembly,,
45526,34,August,2024,A03,CL6,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A07,X6525,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A04,X6525,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A04,X6525,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A04,X6525,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A04,X6525,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A18,KJ7,Camera blur/fuzziness,,,1,,Scanned,Assembly,,
45526,34,August,2024,A04,X6525,Mi housing off paint,,,1,,Scanned,Assembly,,
45526,34,August,2024,A04,X6525,Battery cover scratch,,,1,,Scanned,Assembly,,
45526,34,August,2024,A03,CL6,Theindicatorlight/flashisnotbright/weak,,,1,,Scanned,Assembly,,
45526,34,August,2024,A14,X6525B,Camera not working,,,1,,Scanned,Assembly,,
45526,34,August,2024,A08,BG7,Speakersnoise/lowvolume,,,1,,Scanned,Assembly,,
45526,34,August,2024,A06,X6836,NFC card identification test,,,1,,Scanned,Assembly,,
45526,34,August,2024,A08,BG7,Speakersnoise/lowvolume,,,1,,Scanned,Assembly,,
45526,34,August,2024,A01,BG7,Earphone silent,,,1,,Scanned,Assembly,,
45526,34,August,2024,A14,X6525B,Speakersnoise/lowvolume,,,1,,Scanned,Assembly,,
45526,34,August,2024,A11,KJ7,"Micwassilent,soundsmall,andnoisy",,,1,,Scanned,Assembly,,
45526,34,August,2024,A14,X6525B,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,Assembly,,
45526,34,August,2024,A08,X6836,"Micwassilent,soundsmall,andnoisy",,,1,,Scanned,Assembly,,
45526,34,August,2024,A05,KJ5,Mid housing scratch,,,1,,Scanned,Assembly,,
45526,34,August,2024,A14,X6525B,Charging failure,,,1,,Scanned,Assembly,,
45526,34,August,2024,A09,X6525,not detect thefinger print,,,1,,Scanned,Assembly,,
45526,34,August,2024,A14,X6525B,Theindicatorlight/flashisnotbright/weak,,,1,,Scanned,Assembly,,
45526,34,August,2024,A01,BG7,Camera not working,,,1,,Scanned,Assembly,,
45526,34,August,2024,A01,BG7,Camera not working,,,1,,Scanned,Assembly,,
45526,34,August,2024,A01,BG7,Camera not working,,,1,,Scanned,Assembly,,
45526,34,August,2024,A02,BG7,receiver small /Noise,,,1,,Scanned,Assembly,,
45526,34,August,2024,A06,X6836,TP scratch,,,1,,Scanned,Assembly,,
45526,34,August,2024,A14,X6525B,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A04,X6525,Mi housing off paint,,,1,,Scanned,Assembly,,
45526,34,August,2024,A18,KJ7,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,Assembly,,
45526,34,August,2024,A04,X6525,TP scratch,,,1,,Scanned,Assembly,,
45526,34,August,2024,A18,KJ7,NFC card identification test,,,1,,Scanned,Assembly,,
45526,34,August,2024,A08,BG7,receiver small /Noise,,,1,,Scanned,Assembly,,
45526,34,August,2024,A02,BG7,Material code change,,,1,,Scanned,Assembly,,
45526,34,August,2024,A10,X6528,Power key abnormal,,,1,,Scanned,Assembly,,
45526,34,August,2024,A11,KJ7,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A02,BG7,Mi housing off paint,,,1,,Scanned,Assembly,,
45526,34,August,2024,A02,BG7,Mid housing scratch,,,1,,Scanned,Assembly,,
45526,34,August,2024,A02,BG7,Mid housing scratch,,,1,,Scanned,Assembly,,
45526,34,August,2024,A18,BG7,Material code change,,,1,,Scanned,Assembly,,
45526,34,August,2024,A10,X6528,Mid housing scratch,,,1,,Scanned,Assembly,,
45526,34,August,2024,A10,X6528,Mid housing scratch,,,1,,Scanned,Assembly,,
45526,34,August,2024,A08,BG7,Speakersnoise/lowvolume,,,1,,Scanned,Assembly,,
45526,34,August,2024,A10,X6528,Camera particle,,,1,,Scanned,Assembly,,
45526,34,August,2024,A01,X6836,Camera blur/fuzziness,,,1,,Scanned,Assembly,,
45526,34,August,2024,A18,BG7,Material code change,,,1,,Scanned,Assembly,,
45526,34,August,2024,A08,X6836,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A01,X6836,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A11,X6836,Material code change,,,1,,Scanned,Assembly,,
45526,34,August,2024,A06,X6836,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A06,X6836,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A10,X6528,Mid housing scratch,,,1,,Scanned,Assembly,,
45526,34,August,2024,A06,X6836,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A06,X6836,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A06,A663LC,receiver small /Noise,,,1,,Scanned,Assembly,,
45526,34,August,2024,A10,X6528,Mid housing scratch,,,1,,Scanned,Assembly,,
45526,34,August,2024,A10,X6528,Mid housing scratch,,,1,,Scanned,Assembly,,
45526,34,August,2024,A04,X6525,Charging failure,,,1,,Scanned,Assembly,,
45526,34,August,2024,A10,X6528,Mid housing scratch,,,1,,Scanned,Assembly,,
45526,34,August,2024,A04,X6525,Charging failure,,,1,,Scanned,Assembly,,
45526,34,August,2024,A04,X6525,Charging failure,,,1,,Scanned,Assembly,,
45526,34,August,2024,A04,X6525,Charging failure,,,1,,Scanned,Assembly,,
45526,34,August,2024,A14,X6525B,Charging failure,,,1,,Scanned,Assembly,,
45526,34,August,2024,A02,BG7,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A02,BG7,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A02,BG7,Speakersnoise/lowvolume,,,1,,Scanned,Assembly,,
45526,34,August,2024,A02,BG7,receiver small /Noise,,,1,,Scanned,Assembly,,
45526,34,August,2024,A01,BG7,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,Assembly,,
45526,34,August,2024,A10,X6528,Mid housing scratch,,,1,,Scanned,Assembly,,
45526,34,August,2024,A02,BG7,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A04,X6525,receiver small /Noise,,,1,,Scanned,Assembly,,
45526,34,August,2024,A11,KJ7,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A04,X6525,Speakersnoise/lowvolume,,,1,,Scanned,Assembly,,
45526,34,August,2024,A04,X6525,receiver small /Noise,,,1,,Scanned,Assembly,,
45526,34,August,2024,A11,KJ7,TP failure,,,1,,Scanned,Assembly,,
45526,34,August,2024,A04,X6525,receiver small /Noise,,,1,,Scanned,Assembly,,
45526,34,August,2024,A18,KJ7,Earphone silent,,,1,,Scanned,Assembly,,
45526,34,August,2024,A11,KJ7,"Micwassilent,soundsmall,andnoisy",,,1,,Scanned,Assembly,,
45526,34,August,2024,A18,KJ7,The back camera has a bad white spot,,,1,,Scanned,Assembly,,
45526,34,August,2024,A07,X6525B,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A11,KJ7,Antenna machine band fail,,,1,,Scanned,Assembly,,
45526,34,August,2024,A10,X6528,"Micwassilent,soundsmall,andnoisy",,,1,,Scanned,Assembly,,
45526,34,August,2024,A10,X6528,"Screen blackdots,lightspots,colorpoints",,,1,,Scanned,Assembly,,
45526,34,August,2024,A03,CL6,Camera blur/fuzziness,,,1,,Scanned,Assembly,,
45526,34,August,2024,A03,CL6,Camera not working,,,1,,Scanned,Assembly,,
45526,34,August,2024,A08,BG7,Camera not working,,,1,,Scanned,Assembly,,
45526,34,August,2024,A01,BG7,Camera not working,,,1,,Scanned,Assembly,,
45526,34,August,2024,A04,X6525,Camera lens scratches,,,1,,Scanned,Assembly,,
45526,34,August,2024,A04,X6525,Camera lens scratches,,,1,,Scanned,Assembly,,
45526,34,August,2024,A04,X6525,Battery cover scratch,,,1,,Scanned,Assembly,,
